Country,Year,Total_Energy_Consumption_TWh,Electricity_Consumption_TWh,Oil_Consumption_Barrels,Coal_Consumption_Tonnes,NaturalGas_Consumption_CubicMeters,Renewable_Share_Percent,Nuclear_Share_Percent,CO2_Emissions_Mt,Population_Millions,GDP_BillionUSD,Energy_Per_Capita_MWh,Energy_Imports_Percent,Energy_Exports_Percent,FossilFuel_Share_Percent,Electricity_Price_USD_kWh
Germany,2017.0,1549.9834572127368,526.4234822479325,1224.7211586467913,3330.2947534618643,,60.05420071612587,33.30517529652788,652.3979106861732,67.90008158106896,282.87328058544307,0.022827416714693363,29.07751306454278,,89.94557445752422,0.13999366971818564
Germany,2020.0,1208.1035093182359,894.0901134463429,1669.853274811603,988.653758079028,1280.3166623343375,31.764488724422556,32.175018379376695,416.27820829754063,101.75110703224149,2306.4417834726805,0.011873123984149171,28.70671309312074,29.37470188102217,71.86800432085708,0.1402554309001663
,2006.0,1160.2616363795978,509.2946865995275,1188.5431794075218,2031.2379409235734,2816.44261879674,72.50772093568882,12.852208053165661,2517.5892593038384,25.764843079499723,,0.04503274608735272,9.989225727591878,67.54603697123324,77.18092402158695,0.19925704584332232
Russia,2012.0,1240.582467730154,347.26537266139275,921.668393795903,6376.539613995396,496.9564624705064,27.890398704984786,,106.15508345510517,41.345427354025404,1067.4999573234977,0.030005312488549485,83.59688788956817,83.5313809343048,18.902829161743796,0.06407698441857732
Brazil,2002.0,471.3558890032514,414.97125271679255,1237.2372758528106,864.6845673274001,6213.117465343607,40.8830624757312,26.133961151943033,328.1100502528199,41.404443025973535,2904.2202534679204,0.01138418620213207,15.379934426701114,29.562219064802207,55.80277381788191,0.16486654488340485
USA,1999.0,681.0339515858346,474.5360835929277,1669.470517207882,1914.741792237001,3030.96606004715,37.339778423776885,21.009862361593733,506.2879008097734,25.87579154130841,600.9978078567888,0.0263193475839618,65.77279490272984,28.813260698220255,62.452302604924746,0.2816049648215774
Japan,2005.0,1776.111278086475,1018.4110514372156,2893.129751604474,5445.056950892204,,2.0793113610870773,31.675478619199723,461.72101249190234,43.171666096652814,1182.689690909126,0.04114067022824909,10.710574046705645,71.96642646939884,35.85212111644274,0.13909429481370714
Australia,1995.0,2503.0234843253543,228.98787961029242,2308.1975360832394,267.0997571108893,1166.8836070256114,7.35050240822237,32.65408838781299,739.4023266402351,,696.6157257468523,,39.42715475955543,16.69548181201953,69.80623961774909,0.08196730798227457
Russia,2000.0,,175.97324553556803,1094.0396911472192,4147.57257055187,1044.8897510284414,9.918608846749166,30.300810392218146,1029.5906514334147,23.305219966156873,709.3798038555749,,35.257486598144915,37.75627941796943,62.262375132363225,0.12789701560518107
Brazil,1992.0,482.49039604023005,,1116.2545054482314,3147.7952134808675,723.4814776401497,77.4089277564843,17.31415297780565,1390.4712212861064,14.592269425342323,,0.03306479492506432,22.135904882685054,19.381154278632806,66.81074053737949,0.18333172400856673
Brazil,2017.0,2019.7464701230933,142.75893254468207,322.43065217744083,2252.8471099395183,657.7457101491209,38.635032719904174,37.18269244680307,142.2895679510238,78.7568279239801,1470.7421703233138,0.02564535067451739,91.03392268647737,46.94659633133059,3.208300851934187,0.18045791636889452
UK,2004.0,1145.58742019744,43.005511087854806,2320.203906828459,,3238.3110837165164,62.85646815475386,13.05882984679156,334.8849033770977,45.35350275857325,,0.02525907262986182,,74.49575846397256,80.2685767293729,0.13669346920976233
Brazil,,852.232658055842,85.88261270553912,434.9487724780572,1992.3867928434597,461.27393222064353,90.2357743995252,8.420681721551109,2016.3244307807925,47.303027829095235,888.4350158099593,0.018016450471943134,43.60683340322511,79.89481654802347,86.2291602451468,0.16086260860513193
Canada,2006.0,895.2812328365592,276.43615753862684,3041.704980924686,3733.639134397679,422.21134400115614,52.34075208899704,34.98336784515856,318.11572019285916,66.3983266317905,,0.013483490898819011,,52.75415731126134,13.77272074822371,0.13693779853047983
Australia,1996.0,833.4364861356923,718.518311674066,1047.0264876309034,3239.588796757818,525.4568698248524,85.03578278878958,20.871642216229446,198.6503772244155,76.5799916212652,214.321717904151,0.010883214642507988,25.327015392677765,30.763763981741597,22.120911589570348,0.05
Canada,2017.0,2193.6305202167014,156.20577033333313,1929.450534269098,1736.7378928389355,3486.4796188639607,94.61439774412487,3.478481584579982,249.37665535171678,29.752490234668624,1407.685956399624,0.07372930813235283,89.15144681724279,12.598008316668741,10.947642405744817,0.135508489976596
Australia,2002.0,1671.9298297810924,517.0719869255321,3056.655884628177,3451.9992915600355,1735.216378821762,19.517103179695017,12.217576776730876,582.6520625154134,82.26049561526125,1169.5821629532904,0.020324820769386544,25.049486882271243,59.592852198214906,81.63513959626263,
,2006.0,509.68797686154244,156.9769279695404,248.93669484175234,997.4780950861103,4248.523694245001,81.2969457900986,20.643506080313287,522.5305274739771,42.321623226754056,1107.967666165081,0.012043204820634996,90.85498946657256,88.26673847040894,63.65461153502609,0.11908747293367973
Australia,2004.0,2744.6071601423623,337.6582912402425,2954.8310321784083,,1860.9461478756473,73.448100199331,37.96252680983889,291.81370502706335,55.87793812869854,599.2498303639878,0.04911790327375645,18.297613153297743,55.929999800738564,12.083178945656991,0.09681386044295615
Canada,2017.0,448.39090737846976,599.3946944046401,222.2645192959889,2560.120239630235,1062.7442060642934,92.04922656028522,1.9279459869837279,410.61962119122387,85.21955810479412,2586.64097899619,0.0052615962503241975,29.62883618682419,81.49568440973925,3.1540020664882706,0.1567634749260451
Australia,2004.0,758.8380126962683,100.61116890296071,911.9395599061269,5760.642295885375,3510.0845787633352,63.04552542304798,17.553678827263592,824.6211050595124,36.88756539105988,516.1755530488325,0.020571648051356115,8.349549329422413,25.117871618216338,75.19569355801693,0.08287434106352218
Japan,2000.0,1349.01845204068,208.71454119399763,3227.434338856558,171.5109258586779,1867.420151429487,73.43579265641556,34.830957465279646,1773.4260569993958,27.562415977104866,623.9624020957233,0.0489441293231066,8.233943736256622,32.985918777654774,21.267637237818715,0.07079643289854592
Japan,2020.0,1464.6505673850015,741.2669210063565,936.0516476615895,,1988.0227370432458,33.040935908197945,,222.2493224970281,81.49671975844034,2761.9595937588665,0.01797189594533727,71.37797732152544,7.646462140712151,85.2635823914806,0.100689375064088
USA,1993.0,528.0719555059713,109.9244345346799,3447.579464105415,3485.596208326997,1516.2602557007124,19.66279064036177,35.75361767882497,1077.2755858598423,41.725400049125895,1072.444444817813,0.012655887178654719,16.224145927862267,97.33738355859732,71.27670064134809,0.1344419920650054
Australia,2016.0,858.254998826951,136.73685630760187,1126.7754619850573,958.4631392472885,4514.0340637767895,43.65901236088573,21.218488324122532,1160.921400890861,106.21915092321547,475.7275036936039,0.008080040099806231,74.26191745298088,83.38044524378546,72.39810298495001,0.08640517138933854
UK,1999.0,589.5675740649594,582.290877202413,701.7491859633045,3304.9891662419477,2663.656874389359,73.08261837318622,20.996690824224665,,45.481579243972156,1322.7770550425946,0.012962777103723747,35.00683325102582,86.5330361992811,70.18211033456795,0.09927581249632622
Germany,2019.0,3059.9993440532476,74.20090511454013,371.1013354361707,,2728.335720602535,57.71530784709488,2.6794327016067587,359.59672574708895,42.12641625936989,,0.07263849184827426,25.89233638121584,12.203478188878547,23.508221823646114,0.11424161459563019
China,,,120.89998157084672,2535.0181291195645,3810.681382716578,1474.621284334402,24.262453643281223,35.59796565889753,281.01767035275367,69.31354809006194,1873.9884026929585,,20.661887999270157,4.564841894660776,32.43349874426268,0.11747352852624506
Japan,2018.0,1540.2332658946054,606.6525669505104,478.7172601746636,2234.1869825771846,4066.2863181704997,32.04178823658158,9.894900853083728,,16.383454880274257,2197.86203724746,0.09401150594610251,56.899769928419694,21.925657167957468,26.01479714570584,0.15684589327992002
India,2018.0,,44.171725752681674,736.4552511060467,5260.54944613202,4737.720357459756,84.70293767389549,22.590639399358196,366.3319101205485,51.39702981710048,1170.234995355121,,24.496817710102135,91.90578017638848,29.07334469733328,
Germany,2012.0,844.5664839826034,339.354447332115,491.13428982992815,3493.3688184297503,685.5404215247808,80.02336556751355,35.74340032903219,1082.6178099028093,21.233738009631477,506.66586449353326,0.03977474355196027,82.03258426683848,37.89368328414652,94.89022822335798,0.08486463895705143
Russia,2010.0,809.2951234006329,446.3383445827146,1834.2390319411836,6155.657836702021,562.684329199645,65.56392898766735,39.36320934775453,999.9977983562706,58.94372548986065,1278.9436192206415,0.013729962208443133,34.72858924233449,97.74779942375517,74.00557875392299,
Australia,1999.0,1049.8162176669807,409.9050041989111,1679.4385886546856,3476.9629984897438,1337.941051158916,63.91271981944854,8.184662409549123,471.1069144869422,71.3559157219542,424.44152696584297,0.014712392196853018,39.60711018224793,,81.17508656459074,0.2020049645023711
Canada,2001.0,559.9971843778607,470.7159979771095,1635.7009215731553,3405.4802763513217,2339.8114145707336,54.11897686214546,26.593656765684464,350.12866052752526,54.45589008787882,1327.5127000654675,0.010283500709916939,37.03469726518749,45.62429682557706,41.98913354805642,0.10622848615059723
China,2019.0,,406.4727967395055,2994.5568675924533,2444.727285966113,863.6501917611677,34.94599884624511,13.087047021590376,462.78177475716575,33.94656156123332,1228.1669268160674,,95.75159936097232,66.44582365465705,93.26918904937351,0.06359685691984943
India,2022.0,275.9762444325689,694.878768085006,2188.9727593967605,5288.806493490471,615.3457866981788,57.329185828801734,11.126601930110214,1000.1515000602528,15.109160568241563,1533.9395683642013,0.018265491533173084,27.999088237770074,54.29361038094325,11.398379903253986,0.18503582793640969
Germany,,716.9011830790367,378.37227778335557,1387.481673735427,2027.5271725653174,3336.1443031815306,,18.387765155492183,536.7073651048977,70.63755840442113,132.8656499711377,0.010149008534164831,50.311653510460744,69.45405828815518,72.08676025139633,0.1267340145707424
Australia,,177.2286238291668,117.57280858340312,2094.3872618527034,3395.2207181258605,1774.2073508857495,,26.30999188827069,640.4982483176303,33.29513627003911,194.75435765817963,0.005322958356192324,74.27055490698064,4.333452128600679,10.32776442343929,0.11313244137901157
USA,2011.0,307.4600823320947,380.4134667679678,1003.7326187091129,,1779.8140514453398,97.4706633484497,36.47256831659881,859.3557765711655,27.21771669155482,3808.22673977261,0.011296321650210071,68.50113130053626,40.80051270178108,21.34871711358691,0.14404547467713388
Russia,2010.0,272.7398370460707,92.78329481591996,535.5357047751222,2235.992033219055,3517.908481196519,68.72174955209367,13.80048276555728,129.61465429738402,68.42867015425018,1642.6613031059383,0.003985753872335491,75.31667483606142,8.205848735675636,56.17092510686453,0.17044284825094216
China,1990.0,663.6895007097675,456.2774329271372,5931.0629241373645,6405.314390922342,1711.4185662924403,0.47574335468067996,20.04677255374498,,18.344274771589028,366.7819518038472,0.0361796532691315,21.66010036599767,27.585494132131572,26.752853198163617,0.10126676698134543
UK,,1770.064045186872,1104.417586072447,1279.083762646941,3495.8516711445823,1126.0340214384205,43.396818797844716,4.049273990080375,816.2621925996904,56.880158520625656,202.12527555594187,0.031119182703139237,40.273621994149934,13.885377368501594,3.577180318936679,0.07254198271538563
USA,2011.0,686.6553959632104,349.76119099572117,2253.496980412883,1480.9815076793318,943.5448895880672,67.04924225724541,17.598848540966777,629.9410798430058,23.827745774577966,215.66270811536168,0.028817471969833128,92.77355189481102,60.17754458857014,87.85076212761281,0.07856972050970565
India,2021.0,213.1833094466097,404.2515123989796,1110.8691872921313,3102.9236935289223,,,30.519563067925347,1270.7543402757392,19.285400559302524,2500.5706270382684,0.011054129199498447,52.93861250763945,46.95801369794565,49.61892284392727,0.18363057828939677
China,2022.0,1236.8994480902445,1403.8822637011501,3796.0769038605767,1901.8652875212742,4582.070141751336,65.64407652455631,3.4789517392403857,977.2511472047428,81.24135379319733,,0.015224997988571371,38.582709209088485,31.171720357707766,45.93313662262326,0.0866896748710904
USA,2012.0,1350.1667519556026,678.5017957490703,3009.48886197486,495.99072852537745,378.2605622363093,94.70799234495978,39.30765466197741,312.7356560457506,39.36544524324968,314.0948230336533,0.03429827209148934,31.168412867428728,44.36858640740302,86.75303379189947,
Russia,1991.0,4192.717552395939,80.4744909386321,1029.494783473753,3205.884996502397,1032.1175029885333,30.88227663045422,33.83611902140685,737.0493327839506,65.47506653348697,776.3574812295408,0.06403533091870306,,69.71540814925213,86.04882245053953,0.10763415255681527
UK,1991.0,770.166099919559,261.02388181318196,1586.791877456406,6493.491026852757,654.350577974425,92.10152313352629,14.116835337617086,701.9372987934064,,317.02930201322283,,,17.97745175487354,18.04024212393889,0.0935376309196253
USA,2018.0,1478.10262827839,573.3751632131407,1832.0553626736407,2024.3951257115407,1723.2229347724278,60.957094940021896,36.96114484734383,1010.2469500012774,58.72445492713755,1391.9676273638593,0.025170137894210305,19.41991487864009,54.017231578706706,36.959222196345834,0.13393884957097854
Brazil,1992.0,2596.019927659923,296.0037282166883,1943.4408326896632,3263.2007090639763,1664.6610804715324,6.695776904079198,30.29427956908332,938.7794985942814,,338.1964363466398,,41.979900889181124,96.01161603106966,27.745461786613635,0.11318095773653036
UK,1996.0,803.3854859215136,311.88150733034934,1566.6983315245116,10162.67537244235,1885.5174397496835,85.80946395350377,20.301074566625402,579.9610002536912,58.67164348513434,961.435938467557,0.0136929091840604,79.07519681506243,65.62390223152741,61.63928267555201,0.12157324970319625
India,2018.0,107.02706124375429,111.02951078873184,3186.455005715164,8960.031990876923,2695.694895603806,65.93420898337405,36.944935675337,50.56419111062902,51.58765996289446,1237.2487381053147,0.002074664005320959,72.19694833284258,,38.26638844336894,0.11975518116366976
Russia,2012.0,1255.5372280348222,45.37823819876262,1274.8580991278739,623.7278908839493,1357.977558492261,,9.111880343128448,722.8456807378545,59.592484824242504,105.02988321943248,0.02106871750251407,66.85091361659336,1.8887374754111064,82.19804066832546,0.13956615137738068
Australia,2005.0,701.0148749453663,500.7751893484019,,687.7360461710986,1030.6065305267439,96.34589715091674,8.853590557944893,339.26742045126866,79.71368549944711,2179.1585004292033,0.008794159629593698,38.750037704081834,15.88782835723559,78.3856347173348,0.11540127492668295
Canada,2020.0,1505.7274211968552,420.0342969507991,,4678.757363574608,,34.92908408202354,1.3244342679116627,498.6993226105113,74.31918053224108,997.8428466977022,0.020260280191647724,74.92715273419462,45.56975839058772,9.420006877197274,0.17076269042476433
Canada,1990.0,567.0674307657569,298.8722372343902,18.021106213894956,5436.029302928023,1102.303904919983,13.104036021642473,1.5940083260602744,126.81782368449467,65.72785897782117,1705.4737424221437,0.008627504981671544,38.28318877490712,31.83617891523377,14.952508306382118,
Canada,2007.0,1455.3742169398706,315.9825548510963,1182.4558881648888,4302.73395458006,832.6999940553181,0.3775819764050614,21.934634519619756,665.3093750211465,97.38571954229246,1395.346035305808,0.01494443152219904,50.32979492774226,28.195171451293422,86.62275388306648,0.11566737699476938
China,2004.0,340.2683482151087,39.62347377521147,2437.258982871804,3766.551967467412,613.1186247625475,73.59243543980914,16.94793408825157,1031.4295993181108,28.150372677311204,187.80121350124224,0.01208752552286315,,8.764863223232922,60.54594917145537,0.06165135107916912
India,2006.0,247.15604122315935,1233.3798548576858,582.8803824465621,5609.8509996681805,2342.2022737991474,70.03134764778244,,135.46871985260725,59.368664938879654,329.11574349367,0.0041630722448889115,4.066244313997958,22.476258520760084,21.04859589588456,0.11109544788868411
Russia,1999.0,1352.4785212689287,217.98183524444053,456.9239049610862,2428.942363066198,422.51602216952386,88.42623208944241,8.553971221212965,538.1811653139138,68.4718452750615,492.564804149151,0.019752330550401015,70.6898031250874,84.59580733672875,4.069015913208762,0.05
UK,2009.0,459.66688652980173,313.3524232909191,427.9463335050023,4617.131516971405,406.12258290884535,63.31310589502248,25.919880279352906,354.2853789598044,61.014974501254414,,0.007533673336540547,66.70579487463706,94.73052680639482,82.85905494627416,0.12386553811103486
China,1995.0,1375.045622004538,269.5841145937105,1633.4624655426926,3415.17273454507,4713.436806371955,72.52545210020328,12.735884653888991,1901.200847190276,66.44352670900435,1169.0740363618722,0.020694952392076946,86.39395413157,12.842531916088905,86.95777250687625,0.13760500651091517
India,1997.0,664.4974564832355,209.59699434455467,3711.9359733030883,3780.904866771641,79.58965980159807,,32.351920270006936,1684.8393280689475,35.37357775542469,1778.8806948870042,0.018785135647788182,34.649482267614104,37.00697817109734,96.78559990001983,
Australia,2021.0,2901.478582660305,463.73150979071494,229.0334512434755,,3283.575202797922,6.78321593104152,35.723559899339115,340.6890238828201,46.984247075128714,1573.9501427040684,0.06175428496323002,8.198967868634654,76.70450461578058,62.80999517397662,0.10912078611396636
Brazil,1993.0,1745.0664870466337,446.3568983627822,2855.233891770532,8711.515401817265,,97.11876463853935,20.69464277119533,107.49960177811833,69.09532490664344,284.4165453700562,0.025255927074725248,77.68214170630746,11.635306609623564,33.00118144839935,
Russia,2009.0,281.97238977197,115.1877139808727,67.65242119334098,3673.9097969384075,2299.2210498799295,0.6172314822066927,26.93116180122034,429.2030595387707,51.77231350172088,153.82354952021944,0.0054463934620692074,49.439163036660936,49.48852116470073,34.859895822811026,0.1326957783886762
Canada,2013.0,1475.178971184091,102.91053489429802,1549.6706539918098,1830.0091555065328,713.6533508418312,53.018328742900934,35.43688631576239,182.82476921134023,40.19291692705853,223.73735919615234,0.03670246112918907,23.83110743832082,38.208367041810234,93.10393360819651,0.05
USA,2013.0,845.7287549539096,603.4264581633461,4156.9542123943875,5359.802179273473,1410.4740229226963,24.325672223537666,16.656907188144153,,62.61423838276236,3391.271648047437,0.013506971845348485,55.94847909497393,62.997394503984815,60.717394308126295,0.09936428406577426
Russia,2015.0,731.2553708518088,82.60883768076087,2445.63998512276,3300.1076334568124,747.8662134149896,10.842711407993278,20.27825138282928,289.8079978541771,67.49666430498162,2776.535190985416,0.010833948290357782,99.98787984031694,62.73009716327276,34.130901499868585,0.14590091389598406
Japan,2014.0,839.7031057025375,424.45950081195286,3504.8294606806076,1673.4868154149544,1410.334990741698,22.93330864490939,4.672848663814313,123.36290340771295,38.13527050271477,49.246451936617916,0.02201906777199236,92.66189231199982,84.03016050995915,57.25435725632406,0.20034702880792327
India,1996.0,513.03783615059,1100.5377435399378,647.28286219445,2121.648294043481,1872.3877757465862,91.78928829550233,37.36087059848391,234.16220203109086,76.94414633370798,2292.5090973381716,0.006667665580764738,,25.039215862055396,1.605774094756962,0.09589387325611284
Germany,1999.0,521.5249418162553,,3043.786928517887,726.356561280774,6142.201301811095,36.163218894701934,20.41367291452348,846.6475181013295,86.11582769512742,593.8510006758142,0.006056086967689494,76.2705893195753,32.57999079053376,92.4057366679319,0.0853369200146157
Australia,,551.9653260111795,733.7983014050598,3117.7174976658694,1470.8570200414565,539.7180611630827,69.30847964236966,13.930462770242325,78.78410501698716,48.12821133306097,1692.4140332894826,0.011468644080525284,42.4178704354436,29.392121266003603,14.451876672108789,0.1279048851244082
Brazil,1990.0,259.89227951829287,209.2799397203275,777.0465737675814,831.9062140917438,666.4840734190392,17.45253141488785,35.36236812283789,2176.939084871134,49.09946950430974,275.5646884996914,0.005293178972035139,50.13053657711948,90.50042094513817,1.6285885912619147,0.06517499277886506
Australia,2014.0,1201.4767510351492,334.12982509509715,,2077.8146658186074,728.32688731959,64.92252095612618,32.97690564991237,1359.388391206914,61.68246618727245,3066.3623792761036,0.019478416238860787,39.53609562740626,77.43504435857882,10.962075982553078,0.18063359933106762
Russia,2005.0,855.6890151879437,197.8752996829988,2752.5999425678897,,3135.9006496461066,66.83794691566514,9.001313834500797,695.519968442641,71.90943934544742,2535.288549994669,0.011899536736439835,89.83543036519158,58.6728888850572,,0.13302014891581068
Germany,1994.0,1278.2230943786556,548.7885029610575,4667.291967576886,3653.683122388732,430.74447344738456,8.195747536971187,36.904173306005696,1225.6416994025574,66.0835112725093,792.4233955815099,0.019342542031515742,34.90771734604711,28.42523641610779,64.14841476238526,0.07142642838615859
Japan,2008.0,,296.42679259645075,934.1194162182542,3283.5691814666093,1141.9075528761844,33.971241909029224,,503.535189161922,35.062487371987615,2276.3630899198206,,17.479356124604152,17.489630341313223,64.27432066935621,0.11967969081734096
UK,1993.0,1199.6244320875965,667.5314176464526,2633.3202593833516,2288.4525091596865,2519.061016492077,96.37288530625136,19.17899471052149,1706.8135842241318,62.34456260425281,483.2752790928555,0.01924184535069245,93.31732214718772,94.10166605655968,7.100800178145894,0.20029703607762755
USA,1995.0,615.956188546996,,3863.2038695793854,5341.642866252151,967.0021967287717,49.63601791975945,20.537306931361158,,41.74697640472302,662.4306632092431,0.01475451018477377,31.720543260966284,27.58085009602488,67.93154230208144,0.13908661343493456
Germany,2015.0,1168.451213254117,137.76782367177628,1929.3746973091645,2174.3930931982086,1896.5680879147392,88.30258625261173,2.2288074977465655,373.8245326357079,44.78962962022746,3451.013255411516,0.026087539083521075,77.18715341125917,13.194338672379258,9.734657649093837,0.11465066590524824
India,1998.0,1177.3191830189874,719.7786103677122,3514.608600475464,6872.4849157189865,844.2571037554072,34.318890777451514,23.0901411862734,717.637526506072,29.07795459950897,1142.792531345358,0.04048837682134865,86.95055845798859,40.10872101123434,15.280467812290066,0.06372441892798564
Canada,2003.0,,546.3748115124627,2693.059389567817,2886.7837328378423,2750.6282044315744,71.3742066387729,2.7651613041703227,811.0301333070894,55.565995147965694,2144.255541771268,,98.58461457909135,53.268582696901646,58.91275592427348,0.17509581352508607
Japan,,1799.2842496636201,576.6934234434896,398.23810810717106,318.19791682537385,2886.2797984124386,36.11529335657416,5.982456460679804,522.7912720191067,49.46194652304753,959.1832787081752,0.03637714194740024,19.80664557023011,85.76456887880367,69.50910500063151,0.15370305034564388
USA,2004.0,623.4213614732522,200.78869465854302,746.099495430033,1980.0797008992758,2145.997505458866,53.205181635903244,37.215262062539445,972.2940864699189,50.976976550587196,711.4181500255751,0.012229469137986199,15.583302620523632,93.61765672077846,58.4471098773906,0.18931595295172177
Brazil,2009.0,3186.3477524640334,426.2888052847745,893.9128427006542,9681.75643675407,4509.265286357041,99.95169099109101,37.21905124439798,959.04770565058,33.43927162918072,283.9585956778382,0.09528759441289601,21.319393927896524,15.993144802359593,9.671912235859747,0.0997408564816507
Canada,1997.0,1141.3328653696751,214.40340018648845,2300.808475609168,4770.268115385102,1969.9286941152036,43.04928138485021,3.030253869544568,104.15003604713966,65.45083251858571,153.31894893873357,0.017438019066382038,53.71794577615415,74.47917321142704,9.573288853155304,0.22083707655902102
Russia,2021.0,584.6257177386462,633.8394161401403,273.2993779671761,623.8364643396857,890.323161704864,24.802976747663795,24.359903059086836,192.7469944092591,49.08948729281366,,0.011909387324650897,,41.936619274767814,66.99755552241402,0.08780005680235853
Germany,2010.0,775.7906553354777,363.09517198621563,347.4809511909327,6148.496364385442,1038.5725499785938,66.74709725723291,1.1679430707147098,2926.2053893788925,52.3363786261938,1318.3269247245921,0.014823162696763332,17.673086843402462,60.3477114263093,45.917116009221814,0.1591571779204467
USA,2008.0,2502.5172511017963,279.5638089813543,1368.4981862486368,2098.1793741732054,234.3123762069117,2.2754600049153195,39.97701741149798,209.46728813328295,76.54437780333377,1717.0609821698579,0.03269367813703494,68.49217422547852,6.5309089829048155,46.75951202119967,0.05
China,2018.0,2016.0426615699091,57.294889242352696,1588.3281289359072,2310.024583470965,316.2294662845752,32.42431849077978,32.31869759810392,679.9826185067152,77.51184877816252,2473.9752502860442,0.026009477174770868,72.21979179476709,26.0544588517592,62.532238993313115,0.0888542877600164
UK,2020.0,102.37234630557396,378.14020741223374,1107.7530541715662,1198.1389564564627,3340.7560573575097,70.83011602030498,5.595270114840485,887.2864179240053,55.64137603181025,986.081141704098,0.00183986007547778,97.92239844576365,51.54664232956902,71.9934619339193,0.21114708562756837
UK,1995.0,1661.503721587719,633.0637675986229,1540.7014943667577,3951.979184580092,659.3412014909944,,8.705812561484052,136.14062871036046,52.390790372294354,1482.8217266231263,0.031713660163950615,1.3960914278379088,54.731480674646804,40.11848954099957,0.09519320838388148
Japan,1993.0,521.2337369946966,836.5599295010852,1414.9824808584333,,941.1501267844027,79.82698680395048,,778.3157986704015,68.11114498569552,1266.670159644628,0.007652693800759986,3.7737566674349687,38.19104793677089,51.676410474728954,0.18402561805681983
Brazil,,564.8009670558229,,2718.7437284036537,3772.1733594281104,393.71894425910375,51.05588960028573,28.953619694659917,87.10755970976257,79.67947062238025,1059.6773370874696,0.007088412644362906,41.329670707502395,59.164057269486605,30.743860972723567,0.07026275745114424
Japan,1992.0,790.5207493264755,102.77897954542216,3264.4000314271616,6269.677961111841,341.083471131296,10.17527628192102,12.552231182388622,873.892300751247,73.71934600545303,576.0988154053645,0.010723382560501833,94.01705791924175,33.01819376040006,,0.26142239084241337
China,1990.0,647.7086087930206,255.1133578767797,2764.9697691330794,3553.7362245869062,3039.5358990624354,79.87009798768909,4.8165054274786945,125.07310441158273,49.720357496968866,326.4227502998885,0.013027030403643163,73.7497803193044,94.16736748594559,10.510211655744172,0.1226629199734579
India,2004.0,510.9277019975842,453.83844083359463,1215.1793395148343,689.3514116143001,1135.286380001565,96.11854987751252,27.38279035917575,866.4808981785784,58.49246603009727,428.13087254520866,0.008734931807024286,41.096161435116066,62.93252997763593,18.206631812829766,0.14050758552577172
Brazil,2010.0,502.32380202910565,494.24196572217005,1558.6058624843542,2794.796205126639,3369.5892239650802,7.182469627088672,23.714302356342852,651.6714684817947,,4818.126381180407,,25.94074866620414,62.047549623211886,95.81137784060054,0.1663333585744357
Australia,2020.0,146.56889537000822,834.0806409303503,2860.617076812381,2900.8971668942495,331.30851266265336,98.0568141037359,36.99957514077884,,47.68444000316511,1559.3677533785346,0.003073725839294318,2.212139495246346,98.01728726446132,98.1866444151834,0.05329623579456315
India,1996.0,555.418499698933,144.00800596127968,2192.012290372089,1036.7909642325749,2866.4525044581364,29.976242829011145,14.06273763283048,599.664442222495,44.29267240730373,1628.9817151915593,0.012539737828222488,59.46525838633481,68.2785695075816,25.91918932910694,0.09914547669151413
Brazil,2006.0,1470.7406778619625,248.88000557404553,2325.6398858506113,,38.69570450941755,57.09067000550778,29.36419953449327,421.74374755604686,44.924510334090236,3094.212435226021,0.032738045822302816,8.257464285101857,12.722910552317312,93.49433271356396,0.17581576039571656
Brazil,2008.0,1201.6452431261744,574.4301436656959,872.0072967184815,664.9408403728149,1191.553481833877,7.894982559342512,3.8463778388173653,167.73761671443017,45.150926907797555,1541.8656258593587,0.026613966211148823,76.31504286477633,23.371718237516127,57.79893279815032,0.11052914366844467
China,1992.0,536.9014030165573,265.6786342744018,1196.7000208807517,2539.70383070029,1019.968677967198,,34.26390814078997,326.8972730127074,50.45814801140553,1135.444040191199,0.010640529313426177,5.327185904072995,58.61076999911826,28.090356532491466,0.08652703216186339
Russia,2019.0,152.28648562015374,199.72514707798788,3636.814827919049,3779.4068409143924,324.10974536171005,44.06114831637736,28.50537667649839,10.041960828769326,73.42042252805234,2696.3126810570316,0.002074170651387472,90.97845470664608,98.5705767340356,94.84641460765474,0.17274934801768824
China,2018.0,1075.7506602097508,205.79151387621758,2790.990792780572,3098.943121513463,2069.105284270481,42.74759315148457,4.65127333781024,171.24365954678404,64.65656072223146,601.5243017845438,0.016637919620117767,41.71783865641751,30.449464094591473,71.51472133274468,0.14451906339066145
Brazil,2003.0,315.2278962692597,478.6920648755482,79.87835808784905,2225.567758162799,1977.8848674412252,,29.52756061673332,320.3136787421803,63.89193091979378,537.5406859616921,0.0049337669363127955,96.46631900683879,79.44110537029196,36.90321208201386,0.1395613413979349
USA,2017.0,836.2677834267032,184.41136624836244,1396.7257520507856,2088.503957363896,431.1131391212678,39.29486081785109,1.3968199567223705,421.09095769372544,59.66581343048461,1049.413192819939,0.014015861602239301,45.85193292754563,6.728456240863623,89.06594117742523,0.11087809898559958
India,2019.0,293.3687437355594,568.028313728262,343.24471041604835,2712.6640648428074,4155.653056066999,69.70431918530224,37.31356244099028,479.8509655576148,42.83745212186698,733.9410031367761,0.0068484171957978145,41.05352926241481,56.889886821437486,11.718214681614402,0.15588983181689842
